trackId                  ,name                                   ,danceability ,energy ,key ,loudness ,mode ,speechiness ,acousticness ,instrumentalness ,liveness ,valence ,tempo   ,type             ,id                       ,uri                                    ,track_href                                                 ,analysis_url                                                       ,duration_ms ,time_signature
"55zgIXyhi8z6snmSx0iXQi" ,"Feels Like Air"                       ,       0.368 ,0.417  ,  2 ,-7.739   ,   1 ,     0.0323 ,    0.338    ,      0.00575    ,  0.0917 , 0.0792 ,126.735 ,"audio_features" ,"55zgIXyhi8z6snmSx0iXQi" ,"spotify:track:55zgIXyhi8z6snmSx0iXQi" ,"https://api.spotify.com/v1/tracks/55zgIXyhi8z6snmSx0iXQi" ,"https://api.spotify.com/v1/audio-analysis/55zgIXyhi8z6snmSx0iXQi" ,     342120 ,             4
"5Ewz5ms8XpjtkihWFLnJJs" ,"Paint"                                ,       0.554 ,0.303  ,  4 ,-13.05   ,   1 ,     0.0366 ,    0.893    ,      0.00207    ,  0.119  , 0.396  , 77.295 ,"audio_features" ,"5Ewz5ms8XpjtkihWFLnJJs" ,"spotify:track:5Ewz5ms8XpjtkihWFLnJJs" ,"https://api.spotify.com/v1/tracks/5Ewz5ms8XpjtkihWFLnJJs" ,"https://api.spotify.com/v1/audio-analysis/5Ewz5ms8XpjtkihWFLnJJs" ,     191773 ,             4
"5gza85soOXdZTE2TMfqDWM" ,"Ride"                                 ,       0.527 ,0.802  ,  4 ,-6.705   ,   1 ,     0.0299 ,    0.0106   ,      0.00181    ,  0.0859 , 0.706  ,104.519 ,"audio_features" ,"5gza85soOXdZTE2TMfqDWM" ,"spotify:track:5gza85soOXdZTE2TMfqDWM" ,"https://api.spotify.com/v1/tracks/5gza85soOXdZTE2TMfqDWM" ,"https://api.spotify.com/v1/audio-analysis/5gza85soOXdZTE2TMfqDWM" ,     233960 ,             4
"5J7zqPpQkN9JZiaELHNKSL" ,"We're Going Home"                     ,       0.386 ,0.675  ,  4 ,-5.481   ,   0 ,     0.0424 ,    0.323    ,      0.00000368 ,  0.14   , 0.429  ,189.894 ,"audio_features" ,"5J7zqPpQkN9JZiaELHNKSL" ,"spotify:track:5J7zqPpQkN9JZiaELHNKSL" ,"https://api.spotify.com/v1/tracks/5J7zqPpQkN9JZiaELHNKSL" ,"https://api.spotify.com/v1/audio-analysis/5J7zqPpQkN9JZiaELHNKSL" ,     206360 ,             4
"5KxcMQlpKTEIkLEGE5nset" ,"No Escape"                            ,       0.575 ,0.753  ,  4 ,-6.846   ,   0 ,     0.0492 ,    0.00361  ,      0          ,  0.3    , 0.435  , 75.975 ,"audio_features" ,"5KxcMQlpKTEIkLEGE5nset" ,"spotify:track:5KxcMQlpKTEIkLEGE5nset" ,"https://api.spotify.com/v1/tracks/5KxcMQlpKTEIkLEGE5nset" ,"https://api.spotify.com/v1/audio-analysis/5KxcMQlpKTEIkLEGE5nset" ,     212798 ,             4
"5lalGRKfTwohXUhiNttBXn" ,"Favorite Days"                        ,       0.337 ,0.128  ,  0 ,-13.633  ,   1 ,     0.0313 ,    0.893    ,      0.0000462  ,  0.0827 , 0.433  , 83.026 ,"audio_features" ,"5lalGRKfTwohXUhiNttBXn" ,"spotify:track:5lalGRKfTwohXUhiNttBXn" ,"https://api.spotify.com/v1/tracks/5lalGRKfTwohXUhiNttBXn" ,"https://api.spotify.com/v1/audio-analysis/5lalGRKfTwohXUhiNttBXn" ,     312960 ,             4
"5Ms8gtJUCzJ4IVWd7gCSR6" ,"Wherever You Are"                     ,       0.441 ,0.692  ,  1 ,-5.079   ,   1 ,     0.0456 ,    0.0669   ,      0          ,  0.084  , 0.251  ,155.832 ,"audio_features" ,"5Ms8gtJUCzJ4IVWd7gCSR6" ,"spotify:track:5Ms8gtJUCzJ4IVWd7gCSR6" ,"https://api.spotify.com/v1/tracks/5Ms8gtJUCzJ4IVWd7gCSR6" ,"https://api.spotify.com/v1/audio-analysis/5Ms8gtJUCzJ4IVWd7gCSR6" ,     197209 ,             4
"5Ny6HXUK1LMW3opDVnQCvi" ,"Grace"                                ,       0.407 ,0.526  ,  4 ,-6.61    ,   1 ,     0.0785 ,    0.478    ,      0          ,  0.145  , 0.484  ,207.859 ,"audio_features" ,"5Ny6HXUK1LMW3opDVnQCvi" ,"spotify:track:5Ny6HXUK1LMW3opDVnQCvi" ,"https://api.spotify.com/v1/tracks/5Ny6HXUK1LMW3opDVnQCvi" ,"https://api.spotify.com/v1/audio-analysis/5Ny6HXUK1LMW3opDVnQCvi" ,     183960 ,             4
"5o792XuwxIxqwr73ZsACfJ" ,"Why Can't We Be Friends?"             ,       0.79  ,0.448  ,  0 ,-6.973   ,   1 ,     0.0594 ,    0.522    ,      0.00000388 ,  0.077  , 0.659  , 82.048 ,"audio_features" ,"5o792XuwxIxqwr73ZsACfJ" ,"spotify:track:5o792XuwxIxqwr73ZsACfJ" ,"https://api.spotify.com/v1/tracks/5o792XuwxIxqwr73ZsACfJ" ,"https://api.spotify.com/v1/audio-analysis/5o792XuwxIxqwr73ZsACfJ" ,     207653 ,             4
"5pjETtb5hpSStfFlAAU0J7" ,"Kids"                                 ,       0.584 ,0.76   , 11 ,-6.494   ,   1 ,     0.0386 ,    0.0496   ,      0.00000679 ,  0.126  , 0.176  ,101.574 ,"audio_features" ,"5pjETtb5hpSStfFlAAU0J7" ,"spotify:track:5pjETtb5hpSStfFlAAU0J7" ,"https://api.spotify.com/v1/tracks/5pjETtb5hpSStfFlAAU0J7" ,"https://api.spotify.com/v1/audio-analysis/5pjETtb5hpSStfFlAAU0J7" ,     257493 ,             4
"5WfRUXwgd5KWRPG9bAmWst" ,"Lyra"                                 ,       0.39  ,0.521  ,  4 ,-6.917   ,   1 ,     0.031  ,    0.54     ,      0.01       ,  0.104  , 0.167  ,143.821 ,"audio_features" ,"5WfRUXwgd5KWRPG9bAmWst" ,"spotify:track:5WfRUXwgd5KWRPG9bAmWst" ,"https://api.spotify.com/v1/tracks/5WfRUXwgd5KWRPG9bAmWst" ,"https://api.spotify.com/v1/audio-analysis/5WfRUXwgd5KWRPG9bAmWst" ,     281801 ,             3
"5YjnnWg091lEmPrTSTLHgc" ,"Beautiful"                            ,       0.608 ,0.573  ,  1 ,-6.869   ,   1 ,     0.0309 ,    0.00503  ,      0.00000164 ,  0.121  , 0.265  ,105.036 ,"audio_features" ,"5YjnnWg091lEmPrTSTLHgc" ,"spotify:track:5YjnnWg091lEmPrTSTLHgc" ,"https://api.spotify.com/v1/tracks/5YjnnWg091lEmPrTSTLHgc" ,"https://api.spotify.com/v1/audio-analysis/5YjnnWg091lEmPrTSTLHgc" ,     239387 ,             4
"6CFkHFZqvv5LTTzDGggLP6" ,"Life's Journey"                       ,       0.722 ,0.618  ,  9 ,-8.631   ,   1 ,     0.0384 ,    0.0115   ,      0.0000394  ,  0.112  , 0.756  ,123.021 ,"audio_features" ,"6CFkHFZqvv5LTTzDGggLP6" ,"spotify:track:6CFkHFZqvv5LTTzDGggLP6" ,"https://api.spotify.com/v1/tracks/6CFkHFZqvv5LTTzDGggLP6" ,"https://api.spotify.com/v1/audio-analysis/6CFkHFZqvv5LTTzDGggLP6" ,     203815 ,             4
"6CFkHFZqvv5LTTzDGggLP6" ,"Life's Journey"                       ,       0.722 ,0.618  ,  9 ,-8.631   ,   1 ,     0.0384 ,    0.0115   ,      0.0000394  ,  0.112  , 0.756  ,123.021 ,"audio_features" ,"6CFkHFZqvv5LTTzDGggLP6" ,"spotify:track:6CFkHFZqvv5LTTzDGggLP6" ,"https://api.spotify.com/v1/tracks/6CFkHFZqvv5LTTzDGggLP6" ,"https://api.spotify.com/v1/audio-analysis/6CFkHFZqvv5LTTzDGggLP6" ,     203815 ,             4
"6dIZb64N6ICAWrf1RJrKfB" ,"Hold Of Me"                           ,       0.596 ,0.658  ,  5 ,-7.856   ,   1 ,     0.0608 ,    0.0741   ,      0          ,  0.123  , 0.419  ,142.979 ,"audio_features" ,"6dIZb64N6ICAWrf1RJrKfB" ,"spotify:track:6dIZb64N6ICAWrf1RJrKfB" ,"https://api.spotify.com/v1/tracks/6dIZb64N6ICAWrf1RJrKfB" ,"https://api.spotify.com/v1/audio-analysis/6dIZb64N6ICAWrf1RJrKfB" ,     202893 ,             4
"6dux5viG3Ku3IefPx3gFNT" ,"Dog Days Are Over"                    ,       0.501 ,0.809  ,  7 ,-5.264   ,   1 ,     0.0938 ,    0.0338   ,      0.00602    ,  0.119  , 0.258  ,149.964 ,"audio_features" ,"6dux5viG3Ku3IefPx3gFNT" ,"spotify:track:6dux5viG3Ku3IefPx3gFNT" ,"https://api.spotify.com/v1/tracks/6dux5viG3Ku3IefPx3gFNT" ,"https://api.spotify.com/v1/audio-analysis/6dux5viG3Ku3IefPx3gFNT" ,     252819 ,             4
"6K0b2FYLwAbq90OgmrMvdg" ,"Let Me"                               ,       0.584 ,0.741  ,  2 ,-7.695   ,   1 ,     0.0459 ,    0.26     ,      0.0000394  ,  0.051  , 0.961  ,177.465 ,"audio_features" ,"6K0b2FYLwAbq90OgmrMvdg" ,"spotify:track:6K0b2FYLwAbq90OgmrMvdg" ,"https://api.spotify.com/v1/tracks/6K0b2FYLwAbq90OgmrMvdg" ,"https://api.spotify.com/v1/audio-analysis/6K0b2FYLwAbq90OgmrMvdg" ,     229562 ,             3
"6Od2OWvoT4embWAgIGeFRd" ,"Like Gold"                            ,       0.477 ,0.712  ,  7 ,-6.759   ,   1 ,     0.0653 ,    0.224    ,      0.00000836 ,  0.118  , 0.407  ,109.965 ,"audio_features" ,"6Od2OWvoT4embWAgIGeFRd" ,"spotify:track:6Od2OWvoT4embWAgIGeFRd" ,"https://api.spotify.com/v1/tracks/6Od2OWvoT4embWAgIGeFRd" ,"https://api.spotify.com/v1/audio-analysis/6Od2OWvoT4embWAgIGeFRd" ,     224400 ,             4
"6VoonmHLcrkzKEfPWnV5SE" ,"Sailboat"                             ,       0.455 ,0.434  , 10 ,-5.824   ,   1 ,     0.0339 ,    0.324    ,      0          ,  0.0955 , 0.409  ,114.823 ,"audio_features" ,"6VoonmHLcrkzKEfPWnV5SE" ,"spotify:track:6VoonmHLcrkzKEfPWnV5SE" ,"https://api.spotify.com/v1/tracks/6VoonmHLcrkzKEfPWnV5SE" ,"https://api.spotify.com/v1/audio-analysis/6VoonmHLcrkzKEfPWnV5SE" ,     238573 ,             5
"77kB9ndJCAwkZk1k0i8igr" ,"Moth"                                 ,       0.488 ,0.597  , 11 ,-5.505   ,   1 ,     0.0292 ,    0.0553   ,      0.00000558 ,  0.0811 , 0.33   ,118.32  ,"audio_features" ,"77kB9ndJCAwkZk1k0i8igr" ,"spotify:track:77kB9ndJCAwkZk1k0i8igr" ,"https://api.spotify.com/v1/tracks/77kB9ndJCAwkZk1k0i8igr" ,"https://api.spotify.com/v1/audio-analysis/77kB9ndJCAwkZk1k0i8igr" ,     221360 ,             4
"77Y57qRJBvkGCUw9qs0qMg" ,"In the Blood"                         ,       0.546 ,0.655  ,  8 ,-6.526   ,   1 ,     0.0255 ,    0.386    ,      0.0000104  ,  0.0983 , 0.518  , 80.007 ,"audio_features" ,"77Y57qRJBvkGCUw9qs0qMg" ,"spotify:track:77Y57qRJBvkGCUw9qs0qMg" ,"https://api.spotify.com/v1/tracks/77Y57qRJBvkGCUw9qs0qMg" ,"https://api.spotify.com/v1/audio-analysis/77Y57qRJBvkGCUw9qs0qMg" ,     243667 ,             4
"7Afr3PKTtlFGHGiXYgnv6P" ,"I Like You"                           ,       0.624 ,0.334  ,  3 ,-11.89   ,   1 ,     0.0391 ,    0.321    ,      0.00000327 ,  0.113  , 0.397  ,157.92  ,"audio_features" ,"7Afr3PKTtlFGHGiXYgnv6P" ,"spotify:track:7Afr3PKTtlFGHGiXYgnv6P" ,"https://api.spotify.com/v1/tracks/7Afr3PKTtlFGHGiXYgnv6P" ,"https://api.spotify.com/v1/audio-analysis/7Afr3PKTtlFGHGiXYgnv6P" ,     138507 ,             4
"7k89nEaNK54kLKXHFbERzQ" ,"Down on My Knees"                     ,       0.735 ,0.62   ,  0 ,-7.676   ,   1 ,     0.0513 ,    0.0715   ,      0          ,  0.0953 , 0.342  ,104.002 ,"audio_features" ,"7k89nEaNK54kLKXHFbERzQ" ,"spotify:track:7k89nEaNK54kLKXHFbERzQ" ,"https://api.spotify.com/v1/tracks/7k89nEaNK54kLKXHFbERzQ" ,"https://api.spotify.com/v1/audio-analysis/7k89nEaNK54kLKXHFbERzQ" ,     230635 ,             4
"7kr3xZk4yb3YSZ4VFtg2Qt" ,"Acoustic"                             ,       0.88  ,0.245  ,  9 ,-10.245  ,   1 ,     0.446  ,    0.785    ,      0.0000319  ,  0.0979 , 0.638  , 76.006 ,"audio_features" ,"7kr3xZk4yb3YSZ4VFtg2Qt" ,"spotify:track:7kr3xZk4yb3YSZ4VFtg2Qt" ,"https://api.spotify.com/v1/tracks/7kr3xZk4yb3YSZ4VFtg2Qt" ,"https://api.spotify.com/v1/audio-analysis/7kr3xZk4yb3YSZ4VFtg2Qt" ,     172200 ,             4
"7oekneJCJO74ycdLzdk16v" ,"Lay It on Me"                         ,       0.733 ,0.663  ,  5 ,-5.766   ,   1 ,     0.0322 ,    0.101    ,      0.00000698 ,  0.0694 , 0.53   ,127.974 ,"audio_features" ,"7oekneJCJO74ycdLzdk16v" ,"spotify:track:7oekneJCJO74ycdLzdk16v" ,"https://api.spotify.com/v1/tracks/7oekneJCJO74ycdLzdk16v" ,"https://api.spotify.com/v1/audio-analysis/7oekneJCJO74ycdLzdk16v" ,     215493 ,             4
"7onS7sAXzPt7Qf3ngWqu8Q" ,"Better"                               ,       0.585 ,0.377  ,  2 ,-8.212   ,   1 ,     0.0731 ,    0.601    ,      0.00000299 ,  0.15   , 0.574  ,129.668 ,"audio_features" ,"7onS7sAXzPt7Qf3ngWqu8Q" ,"spotify:track:7onS7sAXzPt7Qf3ngWqu8Q" ,"https://api.spotify.com/v1/tracks/7onS7sAXzPt7Qf3ngWqu8Q" ,"https://api.spotify.com/v1/audio-analysis/7onS7sAXzPt7Qf3ngWqu8Q" ,     210520 ,             4
"7pwv8qF2fnu4Pbo43rd7i1" ,"Explaining Jesus"                     ,       0.422 ,0.143  ,  5 ,-14.12   ,   1 ,     0.0334 ,    0.808    ,      0          ,  0.112  , 0.189  ,108.951 ,"audio_features" ,"7pwv8qF2fnu4Pbo43rd7i1" ,"spotify:track:7pwv8qF2fnu4Pbo43rd7i1" ,"https://api.spotify.com/v1/tracks/7pwv8qF2fnu4Pbo43rd7i1" ,"https://api.spotify.com/v1/audio-analysis/7pwv8qF2fnu4Pbo43rd7i1" ,     231524 ,             5
"7rpZJ7nSe2m5he3OHEz8Yv" ,"Paris"                                ,       0.659 ,0.364  ,  2 ,-8.83    ,   1 ,     0.0406 ,    0.399    ,      0.0000207  ,  0.123  , 0.201  ,129.926 ,"audio_features" ,"7rpZJ7nSe2m5he3OHEz8Yv" ,"spotify:track:7rpZJ7nSe2m5he3OHEz8Yv" ,"https://api.spotify.com/v1/tracks/7rpZJ7nSe2m5he3OHEz8Yv" ,"https://api.spotify.com/v1/audio-analysis/7rpZJ7nSe2m5he3OHEz8Yv" ,     187680 ,             4
"7vh8aA3VMof7m2JR8hX8Nm" ,"Deep Burn Blue"                       ,       0.556 ,0.811  ,  9 ,-5.974   ,   0 ,     0.0337 ,    0.326    ,      0.628      ,  0.13   , 0.15   ,110.012 ,"audio_features" ,"7vh8aA3VMof7m2JR8hX8Nm" ,"spotify:track:7vh8aA3VMof7m2JR8hX8Nm" ,"https://api.spotify.com/v1/tracks/7vh8aA3VMof7m2JR8hX8Nm" ,"https://api.spotify.com/v1/audio-analysis/7vh8aA3VMof7m2JR8hX8Nm" ,     279480 ,             4
"7w87IxuO7BDcJ3YUqCyMTT" ,"Pumped Up Kicks"                      ,       0.733 ,0.71   ,  5 ,-5.849   ,   0 ,     0.0292 ,    0.145    ,      0.115      ,  0.0956 , 0.965  ,127.975 ,"audio_features" ,"7w87IxuO7BDcJ3YUqCyMTT" ,"spotify:track:7w87IxuO7BDcJ3YUqCyMTT" ,"https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT" ,"https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT" ,     239600 ,             4
"7wF4asYZw8cAHEljYd2Wid" ,"Forever Like That"                    ,       0.592 ,0.304  ,  8 ,-9.833   ,   1 ,     0.0298 ,    0.564    ,      0          ,  0.107  , 0.307  ,114.72  ,"audio_features" ,"7wF4asYZw8cAHEljYd2Wid" ,"spotify:track:7wF4asYZw8cAHEljYd2Wid" ,"https://api.spotify.com/v1/tracks/7wF4asYZw8cAHEljYd2Wid" ,"https://api.spotify.com/v1/audio-analysis/7wF4asYZw8cAHEljYd2Wid" ,     254027 ,             3
"7xT7S9uNrRkYTl4U4xps4M" ,"Give Me Your Fire, Give Me Your Rain" ,       0.526 ,0.654  ,  2 ,-4.407   ,   1 ,     0.0328 ,    0.123    ,      0.0918     ,  0.248  , 0.739  , 78.02  ,"audio_features" ,"7xT7S9uNrRkYTl4U4xps4M" ,"spotify:track:7xT7S9uNrRkYTl4U4xps4M" ,"https://api.spotify.com/v1/tracks/7xT7S9uNrRkYTl4U4xps4M" ,"https://api.spotify.com/v1/audio-analysis/7xT7S9uNrRkYTl4U4xps4M" ,     212200 ,             4
"7ylOCfpjsuxM6w7W7b3W91" ,"I See You (feat. Billy Raffoul)"      ,       0.68  ,0.513  ,  4 ,-9.914   ,   0 ,     0.0365 ,    0.483    ,      0.0000705  ,  0.0975 , 0.272  ,106.953 ,"audio_features" ,"7ylOCfpjsuxM6w7W7b3W91" ,"spotify:track:7ylOCfpjsuxM6w7W7b3W91" ,"https://api.spotify.com/v1/tracks/7ylOCfpjsuxM6w7W7b3W91" ,"https://api.spotify.com/v1/audio-analysis/7ylOCfpjsuxM6w7W7b3W91" ,     228707 ,             4
"7zWYskRENVPyJUh8FLzuoT" ,"Flatline"                             ,       0.755 ,0.852  ,  2 ,-5.666   ,   1 ,     0.0388 ,    0.023    ,      0.00176    ,  0.0475 , 0.919  ,123.969 ,"audio_features" ,"7zWYskRENVPyJUh8FLzuoT" ,"spotify:track:7zWYskRENVPyJUh8FLzuoT" ,"https://api.spotify.com/v1/tracks/7zWYskRENVPyJUh8FLzuoT" ,"https://api.spotify.com/v1/audio-analysis/7zWYskRENVPyJUh8FLzuoT" ,     201204 ,             4
